WS_HH, Ti_HH, Shear, WS_Eq, RSS, Power_mean, Power_std
14.759, 19.3516, -0.133653, 14.9117, 0.0409507, 1471.39, 83.217
6.33998, 11.1865, -0.143153, 6.38327, 0.00331397, 280.295, 59.3604
10.9654, 33.994, -0.0171977, 10.9008, 0.043916, 1098.99, 391.715
13.2579, 10.3046, 0.389624, 13.285, 0.00217729, 1488.63, 35.323
18.6904, 34.9034, 0.13609, 18.6344, 0.0819455, 1402.18, 244.052
17.3361, 31.7893, -0.00350089, 17.3253, 0.054881, 1412.23, 219.345
3.08464, 11.1607, 0.0404287, 3.07793, 0.00155161, 31.3456, 5.04051
14.4023, 20.1973, -0.173882, 14.5444, 0.00924809, 1473.6, 77.7853
3.10155, 36.1798, 0.130664, 3.10493, 0.00814216, 38.1205, 24.6279
12.9366, 14.765, 0.307442, 12.9504, 0.00441778, 1470.99, 74.6224
8.54594, 35.2109, -0.0736605, 8.56576, 0.0176586, 699.896, 451.56
14.0818, 39.0745, 0.416634, 14.1747, 0.0840891, 1318.44, 305.362
13.9458, 11.6833, -0.166388, 14.0608, 0.00280697, 1487.56, 39.1189
9.82141, 26.7, -0.417118, 10.0122, 0.0185904, 992.348, 357.411
4.56828, 11.4637, 0.439777, 4.55982, 0.00326374, 102.015, 26.1959
10.5524, 37.1619, 0.282316, 10.4612, 0.0317641, 1005, 426.135
3.17536, 29.4304, 0.29144, 3.15775, 0.010006, 35.0587, 14.2498
8.38685, 7.58943, -0.234427, 8.47071, 0.000971011, 654.324, 107.285
5.35917, 24.3224, -0.100151, 5.34396, 0.000933233, 174.136, 110.242
12.1722, 36.8581, -0.0766918, 12.107, 0.059347, 1201.12, 356.213
9.27203, 7.1149, -0.280588, 9.38513, 0.00178029, 882.361, 111.37
8.2545, 6.19672, 0.203899, 8.23521, 0.000580856, 600.339, 81.4681
3.15321, 29.2309, -0.0733072, 3.16533, 0.00382471, 38.5544, 21.3011
8.67739, 29.8102, -0.160045, 8.72685, 0.0132538, 737.885, 418.091
5.39976, 26.2467, -0.34525, 5.4586, 0.00121625, 185.307, 125.864
19.2291, 30.5798, -0.167963, 19.3388, 0.0605491, 1436.37, 175.551
15.1608, 36.9988, -0.394306, 15.7162, 0.291193, 1386.34, 233.899
14.2101, 21.9883, 0.401993, 14.2688, 0.0119092, 1460.57, 105.33
17.9973, 38.6529, 0.0709458, 17.9689, 0.0933689, 1363.73, 299.862
7.08799, 29.3908, 0.444084, 7.10538, 0.0121252, 411.521, 255.032
14.8142, 23.6023, 0.281946, 14.8957, 0.0668749, 1452.89, 121.459
5.31906, 38.0366, -0.483104, 5.42537, 0.00289232, 194.454, 196.201
14.7105, 30.7498, 0.078347, 14.7474, 0.0266895, 1418.09, 183.078
13.6441, 17.73, 0.109329, 13.656, 0.00677898, 1471.43, 78.1847
5.28723, 25.341, -0.398672, 5.36906, 0.00105009, 174.75, 113.815
15.2389, 31.0685, -0.328773, 15.6467, 0.145569, 1424.74, 173.383
20.3381, 20.6114, 0.383383, 20.3316, 0.0423642, 1465.79, 106.336
9.78718, 7.63466, -0.280171, 9.90577, 0.00218922, 1037.06, 141.272
4.88847, 37.8809, -0.465511, 4.96924, 0.0122686, 150.792, 126.919
5.50761, 5.5734, -0.284918, 5.59235, 0.000302289, 187.721, 22.1946
3.24101, 30.3512, 0.0304171, 3.2443, 0.0046066, 41.8304, 23.7531
8.41093, 12.7339, -0.402864, 8.59916, 0.00294285, 684.314, 185.995
11.1275, 5.45038, 0.10244, 11.1012, 0.00136904, 1414.92, 85.6072
13.6457, 17.2518, 0.249141, 13.6548, 0.00650457, 1472.73, 75.1725
21.5869, 15.4585, 0.0129117, 21.571, 0.0202365, 1471.67, 85.5149
12.9522, 18.5304, 0.341584, 12.9815, 0.00721224, 1447.02, 118.219
5.75203, 27.7329, -0.170315, 5.84148, 0.0114993, 232.311, 129.941
9.04669, 26.1881, -0.298962, 9.17414, 0.0122861, 831.316, 403.121
17.937, 7.27459, -0.464918, 18.4398, 0.00425006, 1488.17, 34.565
9.33849, 8.30398, 0.398726, 9.3366, 0.00231319, 861.655, 126.005
12.7211, 21.5018, 0.220372, 12.6611, 0.0203783, 1414.3, 148.814
12.8792, 38.5097, 0.338621, 12.7813, 0.0308919, 1237.29, 339.463
14.9535, 37.9541, -0.0805901, 15.2009, 0.221547, 1358.18, 270.084
7.74123, 8.18627, 0.43451, 7.75387, 0.000927052, 496.79, 88.7542
16.4264, 19.7609, 0.158886, 16.38, 0.0245386, 1471.44, 88.5413
20.5999, 18.1649, 0.186883, 20.5404, 0.0274874, 1468.81, 95.8897
7.8946, 39.3972, 0.197992, 7.88508, 0.0246755, 568.886, 429.168
6.73336, 22.4496, 0.136717, 6.7169, 0.0052686, 341.502, 163.366
12.0893, 17.5914, 0.18926, 12.0382, 0.013616, 1404.1, 146.982
10.4943, 26.3851, -0.108894, 10.4916, 0.0246133, 1093.96, 344.643
5.408, 16.3069, 0.258134, 5.42978, 0.00327273, 176.665, 60.6308
7.74591, 6.39703, -0.0615421, 7.76011, 0.000599495, 504.611, 70.0024
10.9364, 6.22974, 0.000219069, 10.9302, 0.00173596, 1365.38, 111.162
8.62704, 30.0991, -0.151057, 8.67246, 0.0133289, 726.766, 418.016
17.5111, 5.56034, 0.217326, 17.4675, 0.00241551, 1490.9, 25.9717
11.6343, 6.49597, -0.0939947, 11.6626, 0.00204448, 1481.02, 37.7483
5.87048, 30.3246, 0.330256, 5.92178, 0.0170506, 244.662, 149.278
9.41886, 35.7611, -0.3802, 9.61748, 0.0285052, 861.52, 465.441
11.4622, 15.8866, -0.343349, 11.6411, 0.0101665, 1379.17, 159.944
17.0065, 17.4722, 0.446876, 17.0351, 0.026006, 1474.67, 78.6473
14.4961, 32.7422, -0.432548, 14.9408, 0.0521943, 1414.53, 187.399
16.681, 26.8642, 0.286658, 16.643, 0.0511302, 1437.24, 163.021
6.36539, 12.8964, 0.294857, 6.36413, 0.00455322, 277.166, 68.4814
4.44758, 19.8866, -0.201503, 4.45831, 0.0105281, 98.6725, 44.2288
19.1777, 9.22131, 0.290295, 19.1404, 0.00731968, 1483.98, 46.6462
4.52403, 27.8065, -0.478642, 4.62347, 0.004633, 114.084, 71.522
4.40596, 10.0233, -0.0522285, 4.39978, 0.00266299, 92.5739, 20.7646
4.15713, 17.0618, 0.133074, 4.12636, 0.00683766, 77.6916, 29.9665
20.4338, 16.4753, -0.00321198, 20.4265, 0.0213, 1471.57, 86.8346
10.4843, 21.3888, 0.283109, 10.4401, 0.015023, 1119.03, 305.31
10.7995, 23.2575, -0.129764, 10.8146, 0.0200749, 1180.29, 303.542
18.344, 26.5898, 0.141371, 18.2884, 0.0464169, 1451.29, 138.488
13.9769, 20.7014, -0.010603, 14.0259, 0.0095611, 1464.62, 95.1059
4.58706, 20.665, 0.4466, 4.5673, 0.00952006, 105.514, 49.2728
13.9116, 15.3074, -0.448803, 14.3195, 0.00524903, 1484.33, 50.5216
6.46764, 31.3497, -0.0949191, 6.49366, 0.0322733, 311.672, 189.911
4.61985, 20.2556, -0.36474, 4.68661, 0.00237481, 115.248, 53.3224
17.8365, 30.2439, -0.23115, 18.0056, 0.057194, 1430.05, 184.567
5.28525, 35.3901, 0.161155, 5.22636, 0.00250282, 174.919, 167.703
3.85412, 21.0203, -0.2331, 3.89266, 0.000788537, 66.1174, 25.7089
14.2998, 37.1162, -0.172667, 14.4642, 0.0536794, 1356.4, 265.36
16.1844, 6.08224, -0.344391, 16.4672, 0.00261842, 1490.88, 26.4271
21.4206, 12.8264, 0.325059, 21.3892, 0.0161133, 1476.15, 70.6866
10.8794, 30.4693, -0.424744, 11.0874, 0.0247434, 1154.37, 351.952
19.4865, 24.231, 0.419249, 19.5004, 0.0623441, 1463.09, 120.648
9.54056, 20.0945, -0.379444, 9.70908, 0.0117828, 960.874, 310.484
19.0999, 24.4839, -0.166606, 19.2092, 0.0393832, 1463.84, 120.783
14.7978, 21.9426, -0.333435, 15.1441, 0.0571378, 1465.87, 97.119
17.1882, 37.575, -0.340512, 17.5139, 0.139137, 1374.24, 284.303
6.37909, 15.0604, -0.0448259, 6.3998, 0.00621269, 284.544, 82.1454
14.724, 18.8869, 0.266386, 14.7789, 0.0404279, 1471.03, 83.4954
16.7386, 29.0236, -0.351779, 17.0442, 0.0560526, 1430.6, 180.64
14.032, 17.3402, 0.0865383, 14.0468, 0.00665252, 1477.4, 66.6325
9.03296, 34.183, 0.0224014, 9.02679, 0.0182054, 778.073, 456.979
15.6237, 30.9273, -0.380761, 16.1062, 0.155015, 1433.87, 161.375
14.7151, 29.7508, -0.107552, 14.9055, 0.109294, 1415.12, 182.679
17.9638, 32.8334, 0.0665576, 17.924, 0.063051, 1410.61, 224.26
17.0019, 16.0149, 0.332287, 16.9785, 0.0193586, 1476.44, 72.116
12.8624, 29.1062, 0.307933, 12.7952, 0.0298977, 1346.51, 233.32
9.01711, 20.695, 0.0594361, 9.0035, 0.00654558, 804.611, 345.782
12.7852, 8.67429, 0.248265, 12.7772, 0.00145439, 1490.18, 30.2717
3.80647, 21.9265, -0.437726, 3.90482, 0.000863775, 66.1523, 26.2982
12.2144, 36.7941, -0.225034, 12.2347, 0.0516712, 1214.87, 348.155
17.1136, 26.5679, 0.368172, 17.1025, 0.0600113, 1443.36, 150.367
7.70405, 5.18523, 0.381967, 7.70508, 0.000371202, 487.417, 55.037
8.1911, 14.7481, 0.14388, 8.17183, 0.0030612, 597.655, 192.951
10.2876, 35.2433, 0.332561, 10.2181, 0.025379, 981.032, 417.196
6.62751, 28.8144, 0.202197, 6.61802, 0.0273618, 327.218, 185.024
4.83636, 24.5623, 0.377358, 4.80958, 0.00370965, 127.478, 72.3351
8.81948, 14.3288, 0.340426, 8.8121, 0.00324859, 741.637, 233.881
13.9433, 11.1419, -0.261407, 14.1332, 0.0025405, 1488.17, 37.0156
17.8502, 26.4183, -0.19983, 17.9849, 0.0423772, 1451.69, 136.42
17.2638, 31.41, -0.204032, 17.4013, 0.05822, 1417.13, 209.475
12.2707, 19.4869, 0.273175, 12.2222, 0.0159121, 1400.34, 156.472
6.20283, 37.4114, -0.195168, 6.30019, 0.0281412, 309.64, 230.226
14.5797, 34.1799, 0.180195, 14.608, 0.0376362, 1386.47, 230.698
6.50582, 31.0972, -0.332544, 6.62756, 0.0307091, 327.377, 195.102
7.26269, 21.8711, -0.467376, 7.46913, 0.00774049, 459.119, 208.635
10.2135, 10.6122, -0.0497057, 10.2172, 0.00437978, 1136.8, 203.996
15.9738, 34.4699, -0.0707089, 16.1873, 0.17463, 1409.02, 203.329
15.2626, 38.5242, 0.343862, 15.4823, 0.265024, 1355.21, 274.007
15.5064, 37.8113, -0.392963, 16.0809, 0.323613, 1388.64, 232.913
3.91738, 37.9948, 0.174756, 3.9276, 0.00684446, 73.4193, 47.8315
19.9035, 8.45827, 0.227167, 19.8534, 0.00629572, 1484.67, 44.4623
13.2338, 29.8411, -0.293693, 13.4807, 0.0242412, 1380.13, 221.666
14.8743, 29.1718, -0.459237, 15.434, 0.13364, 1434.87, 153.918
14.0648, 37.2743, -0.321619, 14.3688, 0.0728904, 1353.46, 266.615
13.1214, 30.1255, -0.174967, 13.2691, 0.0224701, 1364.22, 238.382
15.7003, 37.1644, 0.0551051, 15.8833, 0.207695, 1380.61, 243.438
5.86028, 12.7236, -0.34681, 5.99187, 0.00189911, 233.194, 62.1357
3.64724, 5.42938, 0.098827, 3.6396, 6.57501e-005, 52.0497, 5.82974
17.3476, 37.113, 0.197083, 17.3045, 0.100482, 1367.82, 287.018
9.8774, 24.4774, -0.235522, 9.94184, 0.0188166, 996.171, 343.478
19.1528, 9.72051, 0.243798, 19.106, 0.00795554, 1483.19, 49.1301
15.9256, 23.2017, -0.400363, 16.39, 0.0732109, 1466.52, 99.3057
12.164, 14.6328, -0.302122, 12.3196, 0.00963475, 1456.45, 85.2881
18.5733, 12.2375, 0.0212942, 18.5577, 0.0112387, 1479.9, 59.8769
9.741, 23.2932, 0.405861, 9.72254, 0.0136458, 952.144, 338.534
7.74206, 5.07027, 0.407941, 7.74848, 0.00035668, 494.84, 54.6384
18.2873, 24.7603, 0.0192833, 18.2658, 0.0380751, 1460.06, 120.981
5.63632, 41.4824, -0.157806, 5.60461, 0.00643844, 226.114, 255.747
16.9375, 20.3571, -0.481284, 17.4426, 0.0302336, 1472.12, 90.242
15.0842, 24.6904, -0.244238, 15.3562, 0.0738462, 1456.04, 118.601
4.32122, 33.6209, -0.405809, 4.34899, 0.0203988, 94.6599, 60.1645
10.5091, 33.9943, 0.414801, 10.4692, 0.0189011, 1029.67, 403.106
16.2776, 34.0151, 0.207438, 16.4188, 0.175282, 1413.78, 197.292
17.8363, 29.7985, 0.399132, 17.8423, 0.0947007, 1430.65, 180.961
14.7938, 20.5561, 0.165485, 14.8492, 0.0472467, 1466.52, 94.887
12.723, 10.3711, -0.0546172, 12.7666, 0.0019977, 1486.96, 38.2716
15.0704, 20.4305, -0.0996484, 15.2085, 0.046804, 1469.44, 89.1836
4.9294, 15.1725, -0.0390087, 4.93321, 0.00562566, 133.701, 47.3608
7.03459, 38.3374, 0.104136, 6.99032, 0.0653424, 403.004, 312.95
8.27926, 7.83801, -0.197468, 8.34443, 0.00100417, 626.543, 106.163
20.9177, 8.13496, -0.145414, 21.0235, 0.00588437, 1484.61, 44.8287
5.88485, 11.4784, -0.437959, 6.06054, 0.00154636, 238.977, 57.3502
18.4594, 8.50915, 0.115729, 18.4172, 0.00571645, 1485.69, 41.6697
6.97642, 29.9969, 0.0092796, 6.97346, 0.00948261, 395.66, 249.198
9.82712, 35.4069, 0.275445, 9.74777, 0.0289015, 901.523, 423.561
23.643, 5.07516, 0.139861, 23.5869, 0.00273996, 1489.05, 31.1998
3.13571, 9.34177, -0.388331, 3.20491, 0.000331519, 35.4342, 7.41773
11.1868, 14.7729, -0.152825, 11.2311, 0.00911074, 1335.33, 185.563
8.55438, 20.2059, -0.0710856, 8.57107, 0.00600656, 702.837, 307.892
17.7979, 33.5524, -0.209775, 17.9474, 0.0719288, 1407.64, 231.478
7.0018, 7.66894, 0.112473, 6.98762, 0.000730541, 368.833, 61.2114
18.4609, 9.51043, -0.402672, 18.8719, 0.00726807, 1484.38, 46.1691
16.8697, 34.252, 0.274634, 16.8339, 0.0942238, 1385.76, 257.275
5.0409, 32.9362, 0.401033, 5.03689, 0.0275529, 157.482, 133.837
12.9652, 7.88477, -0.253519, 13.1286, 0.00115092, 1491.6, 25.8917
19.1091, 6.67311, -0.0756865, 19.1506, 0.00365126, 1488.25, 33.9989
15.4873, 39.2997, -0.247011, 15.8971, 0.298941, 1369.87, 260.324
5.62453, 30.033, -0.376963, 5.79607, 0.016117, 227.078, 134.695
7.83422, 26.1922, 0.280853, 7.81941, 0.00918531, 544.325, 306.013
7.50307, 33.1389, -0.0108399, 7.50502, 0.0127552, 500.625, 347.754
15.8071, 15.2504, -0.410714, 16.2421, 0.0287222, 1479.04, 61.2649
10.2612, 37.7583, -0.0335689, 10.1841, 0.0516184, 957.998, 434.198
9.22898, 33.4, 0.260129, 9.21179, 0.0204226, 806.767, 454.387
3.71478, 36.312, 0.275276, 3.72436, 0.00483412, 62.0547, 38.1735
10.5586, 30.4128, -0.194805, 10.5858, 0.0312676, 1078.77, 372.674
19.7024, 23.4398, 0.145344, 19.6437, 0.0403471, 1463.42, 118.402
20.6126, 19.3639, 0.0814841, 20.5675, 0.0292406, 1467.13, 101.943
7.02751, 8.12889, -0.3434, 7.15036, 0.000935603, 392.063, 67.444
18.1025, 34.4038, 0.232501, 18.0518, 0.0929472, 1401.16, 242.913
11.3189, 12.8032, 0.144614, 11.2791, 0.00707168, 1362.91, 158.506
3.04661, 16.5091, 0.151082, 3.0447, 0.00097358, 31.6069, 11.1017
16.1483, 17.7977, 0.475391, 16.1923, 0.026414, 1475.61, 77.5661
5.81862, 32.9298, -0.326426, 5.9723, 0.0205977, 253.843, 164.517
13.1559, 35.6905, -0.104173, 13.2644, 0.038811, 1303.5, 304.668
4.62891, 25.4504, -0.232463, 4.64529, 0.00424841, 116.018, 67.8111
6.0009, 31.8077, -0.0209139, 6.05965, 0.0160737, 266.514, 170.014
7.01533, 9.1019, -0.295058, 7.11291, 0.00114136, 387.61, 74.9702
5.95712, 18.0761, 0.434766, 6.00567, 0.00524937, 238.491, 90.3084
14.6772, 14.7479, -0.06237, 14.7671, 0.0230676, 1480.19, 58.1548
18.0815, 25.897, 0.101576, 18.0336, 0.0422254, 1453.29, 132.984
6.4478, 7.49828, -0.15655, 6.49273, 0.0014973, 294.144, 41.6726
16.4514, 18.2911, 0.415524, 16.4626, 0.0265575, 1474.59, 80.9578
9.79016, 33.9203, 0.176537, 9.70798, 0.0331841, 903.507, 414.479
14.7248, 39.5022, 0.00481595, 14.7852, 0.0644611, 1343.4, 285.472
6.04855, 33.6168, 0.05178, 6.09661, 0.0184167, 274.785, 184.927
19.1313, 18.3728, -0.223771, 19.3044, 0.0243956, 1470.87, 90.7774
6.90395, 30.4445, 0.0445481, 6.89595, 0.00964027, 383.577, 244.601
12.7914, 23.679, 0.272141, 12.7321, 0.0231268, 1397.56, 171.279
5.85658, 7.15765, 0.125119, 5.85934, 0.000563083, 217.627, 33.5648
3.66789, 10.5288, 0.197759, 3.65796, 0.000231193, 53.1839, 11.1869
14.4477, 25.917, 0.293186, 14.5434, 0.0813578, 1428.63, 155.903
5.82679, 37.0082, 0.401871, 5.88733, 0.0327662, 250.211, 184.682
4.58932, 11.7523, -0.476314, 4.71169, 0.000776459, 112.5, 29.8189
18.9888, 10.8061, 0.134161, 18.9415, 0.00932636, 1481.64, 54.1288
19.1635, 11.5501, 0.416209, 19.1776, 0.0122666, 1480.3, 57.8134
7.88381, 8.37776, -0.423132, 8.07452, 0.00118884, 561.406, 99.8376
3.29393, 38.9667, 0.0925927, 3.31794, 0.00718223, 43.5553, 38.7526
10.9552, 26.6371, -0.193824, 10.9958, 0.0255988, 1179.47, 325.065
6.69546, 30.1118, 0.187661, 6.68364, 0.030904, 338.693, 201.004
10.7455, 18.2412, 0.416476, 10.7372, 0.0107377, 1200.13, 262.99
19.7609, 16.4332, 0.103108, 19.7144, 0.0209955, 1472.36, 84.1646
16.1165, 7.7738, -0.281437, 16.3239, 0.00415819, 1488.52, 33.5639
20.3393, 14.884, 0.0525889, 20.3076, 0.0178441, 1473.99, 78.4244
8.04328, 5.30357, 0.268009, 8.02788, 0.000412089, 554.328, 64.2355
3.5563, 20.5161, -0.230889, 3.59091, 0.000725616, 51.8349, 19.4893
7.67137, 30.275, 0.397137, 7.67848, 0.0138469, 522.361, 335.422
3.16007, 33.9561, 0.280641, 3.16666, 0.00896791, 39.5422, 24.2791
14.7995, 35.4417, 0.125461, 14.9494, 0.173574, 1369.06, 252.883
4.61362, 21.6307, -0.180717, 4.61779, 0.0130518, 110.328, 53.9978
5.9295, 10.5276, 0.300733, 5.943, 0.00137857, 227.292, 51.2181
15.1136, 39.0495, 0.413887, 15.3766, 0.310218, 1345.83, 283.832
12.2243, 19.8276, -0.268152, 12.3426, 0.0167809, 1409.89, 147.461
12.8958, 15.6303, -0.0315633, 12.9411, 0.00476223, 1467.85, 80.499
12.6018, 15.3745, -0.352877, 12.8671, 0.00452195, 1467.87, 78.8569
12.5521, 24.8067, -0.170766, 12.591, 0.0269863, 1378.46, 191.71
18.311, 22.1972, -0.0637511, 18.336, 0.0313827, 1467.44, 106.307
16.8958, 8.95464, -0.253618, 17.0821, 0.00570319, 1486.31, 40.3082
16.6599, 17.0332, 0.260226, 16.6191, 0.0202006, 1475.69, 75.6934
8.87192, 6.59783, -0.201383, 8.9438, 0.000782734, 769.738, 110.246
15.8889, 39.6972, 0.166382, 16.0854, 0.257872, 1363.36, 269.8
7.82543, 33.4244, 0.0549299, 7.81586, 0.0140017, 559.691, 383.404
11.3567, 31.4151, -0.369169, 11.5166, 0.029541, 1199, 335.498
3.12892, 28.7375, 0.167998, 3.12833, 0.0043032, 36.9442, 20.1681
16.3308, 38.0393, 0.122719, 16.5121, 0.230527, 1387.41, 237.9
14.535, 15.2132, -0.444072, 14.9821, 0.0262828, 1480.46, 57.8912
19.1525, 11.603, -0.21856, 19.3219, 0.0105661, 1480.41, 58.2883
8.8483, 26.0936, 0.0480665, 8.83593, 0.00996737, 764.328, 394.014
4.06284, 14.2721, -0.481386, 4.15834, 0.00239955, 76.7569, 20.3645
18.7788, 36.7548, 0.0614404, 18.7425, 0.0849753, 1389.97, 266.98
6.52887, 24.61, 0.0774145, 6.5304, 0.0185188, 309.875, 148.592
7.17343, 17.8865, 0.218059, 7.15581, 0.00375851, 404.767, 156.481
15.1209, 10.6073, -0.119248, 15.228, 0.0122712, 1485.25, 42.1537
12.1109, 27.2691, -0.461431, 12.3971, 0.0227883, 1335.32, 233.468
16.3136, 38.6703, -0.339983, 16.8456, 0.337572, 1394.56, 229.364
18.9643, 16.9791, -0.0414106, 18.9787, 0.0206325, 1472.68, 83.7959
4.1613, 19.7207, -0.141643, 4.15818, 0.00950184, 80.0815, 35.638
9.88188, 35.004, -0.0508128, 9.82757, 0.0411483, 918.88, 420.699
4.52944, 7.10923, 0.134973, 4.50998, 0.00136553, 99.1479, 15.7164
13.2149, 37.3115, -0.0791215, 13.1437, 0.0671533, 1282.55, 307.676
6.5147, 25.9336, 0.429335, 6.53233, 0.0205657, 308.042, 155.511
17.7346, 20.4162, -0.236017, 17.9082, 0.0271277, 1470.45, 94.8316
4.53425, 12.0341, 0.0713545, 4.51153, 0.00390256, 100.212, 27.1668
7.11278, 16.6188, -0.0326669, 7.11793, 0.00329687, 398.312, 142.317
10.7832, 17.8382, -0.0404611, 10.7733, 0.0124283, 1220.45, 254.328
8.18227, 6.13747, 0.160122, 8.16334, 0.000566867, 585.599, 78.6434
6.78624, 34.2135, -0.0658499, 6.79681, 0.0435665, 362.861, 244.966
10.7198, 32.8494, 0.219551, 10.6372, 0.0330364, 1068.29, 391.823
6.82354, 9.75996, -0.322214, 6.93174, 0.00128141, 358.701, 74.0363
6.87896, 31.6436, 0.389849, 6.88163, 0.0353934, 369.643, 231.139
8.1537, 36.8842, -0.247829, 8.24721, 0.019746, 637.238, 437.822
14.2329, 37.3752, -0.365227, 14.5927, 0.0852564, 1362.46, 258.277
14.5944, 28.7781, 0.234966, 14.6209, 0.023062, 1428.1, 166.675
8.05238, 5.9036, -0.359177, 8.20334, 0.00059047, 589.55, 74.2714
11.8282, 26.7897, 0.12458, 11.7597, 0.0288529, 1273.41, 275.524
14.9045, 17.3618, -0.33573, 15.2333, 0.034491, 1476.57, 68.7199
6.36574, 10.6792, 0.213873, 6.35916, 0.0030895, 276.658, 56.3772
13.2541, 9.58755, 0.205175, 13.2445, 0.00184954, 1489.53, 32.5719
7.21168, 35.0126, 0.0256294, 7.20918, 0.0136331, 447.412, 326.751
15.0289, 13.189, 0.281341, 15.0605, 0.0195949, 1481.95, 52.6751
14.7103, 26.9439, -0.0744695, 14.8645, 0.0845175, 1433.26, 153.187
18.8811, 7.9792, 0.0940244, 18.8428, 0.00515584, 1486.22, 40.0002
10.0248, 28.3826, -0.212984, 10.0666, 0.02543, 999.951, 371.311
12.9756, 22.897, 0.109263, 12.9965, 0.0112518, 1413.79, 170.408
11.4094, 21.1421, -0.0609782, 11.4003, 0.0183084, 1291.04, 241.759
10.9685, 18.6339, 0.385256, 10.9497, 0.0117278, 1240.29, 254.168
15.3104, 33.0958, -0.344429, 15.7573, 0.182169, 1414.03, 191.66
12.9882, 8.04755, 0.167238, 12.9757, 0.00125897, 1491.14, 27.326
13.668, 34.8887, 0.311482, 13.7143, 0.0407801, 1338.31, 276.903
7.18221, 6.06903, -0.441267, 7.36789, 0.000560635, 424.96, 54.236
6.1573, 12.0619, 0.130859, 6.15329, 0.00379832, 251.545, 57.6763
3.74834, 23.5013, 0.181079, 3.74066, 0.00104056, 59.5513, 25.5507
5.50862, 14.594, -0.21242, 5.58653, 0.0023864, 191.444, 58.5333
6.82948, 17.889, 0.301703, 6.8185, 0.00360485, 349.12, 134.417
10.1128, 33.7765, 0.0427561, 10.0398, 0.038569, 963.408, 410.959
15.498, 32.4756, 0.251109, 15.6304, 0.151255, 1407.99, 199.071
7.15975, 6.2021, -0.370637, 7.30053, 0.000566455, 415.599, 54.5475
5.92259, 10.2741, 0.429237, 5.95348, 0.00140617, 226.802, 49.7562
9.49858, 38.673, 0.133938, 9.48196, 0.0301658, 821.611, 486.08
7.22966, 26.2064, -0.227008, 7.29763, 0.00849334, 443.098, 243.67
9.74902, 5.77747, 0.0871665, 9.72737, 0.00128008, 986.133, 101.439
17.1054, 19.0917, -0.378605, 17.4514, 0.0248449, 1473.07, 85.5682
14.9297, 21.2364, 0.0162029, 15.016, 0.0501104, 1465.81, 97.3143
4.40732, 19.5624, 0.209989, 4.37103, 0.00940935, 93.0064, 41.3109
5.26122, 30.97, -0.219123, 5.26703, 0.00196275, 172.608, 141.973
16.2032, 11.082, -0.0637874, 16.23, 0.00805235, 1483.87, 48.0972
3.24556, 14.3163, -0.227066, 3.28083, 0.000788126, 39.0391, 12.0791
14.3187, 13.6197, -0.145001, 14.4259, 0.00397945, 1485.5, 46.1349
11.8635, 23.6608, 0.310311, 11.8147, 0.0201981, 1311.3, 238.824
10.2623, 35.1338, 0.0531067, 10.1803, 0.0425306, 977.32, 417.144
4.26733, 15.0317, 0.0829026, 4.24099, 0.0055771, 83.9141, 28.4746
13.6116, 12.9756, -0.251523, 13.7928, 0.00338752, 1486.46, 43.3295
18.971, 20.6855, -0.0380144, 18.9812, 0.0290209, 1467.97, 101.731
4.59903, 26.6268, -0.0613649, 4.57677, 0.00488616, 112.425, 69.1845
14.9678, 9.39655, 0.402248, 15.0198, 0.0100375, 1486.76, 37.5496
3.27806, 17.8399, -0.376308, 3.34872, 0.00132498, 41.8803, 15.5369
16.8583, 7.46747, 0.172917, 16.8146, 0.00408599, 1488.4, 33.5519
13.6129, 17.1526, 0.0254195, 13.6424, 0.00621999, 1473.86, 72.8315
10.003, 18.8836, 0.161215, 9.95813, 0.0121133, 1030.03, 298.085
4.70188, 28.962, -0.17541, 4.69643, 0.0241298, 119.974, 78.5726
19.9223, 11.7594, 0.0187629, 19.9069, 0.0112459, 1479.34, 61.4193
9.24584, 37.9822, 0.114622, 9.23034, 0.0267541, 790.117, 479.693
5.19948, 29.5809, -0.318531, 5.24093, 0.0016146, 167.564, 130.233
6.11055, 33.8233, -0.174697, 6.20799, 0.0202885, 289.321, 194.498
8.56293, 12.9776, -0.424423, 8.77106, 0.00317791, 725.226, 200.691
15.1691, 20.7592, 0.242621, 15.2299, 0.0507672, 1467.68, 93.6284
13.8795, 20.1849, -0.417288, 14.2574, 0.00977751, 1472.11, 79.9857
7.82041, 26.0784, -0.0773324, 7.83696, 0.00858864, 550.83, 306.141
14.7882, 10.2817, 0.0403875, 14.8182, 0.011234, 1485.81, 40.5233
4.56997, 29.4415, -0.464524, 4.66221, 0.021731, 115.506, 75.3256
10.1778, 39.1954, 0.214454, 10.0679, 0.0397218, 929.512, 445.064
8.57854, 30.8305, -0.331219, 8.72128, 0.0165145, 732.475, 421.68
10.935, 24.1134, 0.17028, 10.8757, 0.0210415, 1182, 310.161
9.20006, 8.25725, -0.0556364, 9.20765, 0.00235681, 838.481, 123.361
6.71607, 20.8293, 0.41909, 6.73401, 0.0131575, 332.383, 135.354
15.0647, 38.0564, -0.338502, 15.4105, 0.0943257, 1384.34, 236.988
9.61227, 10.5586, -0.204475, 9.68081, 0.00395853, 972.793, 183.876
6.71078, 17.743, -0.376101, 6.86409, 0.00900465, 348.299, 118.055
18.541, 6.61036, 0.115578, 18.4996, 0.00352923, 1488.63, 32.7204
